povrate60,mort_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack
54.036587,3.1816735,30788,89.599998,0.57905519,22.5,2272,14648,14452,25.700001,48.799999
45.465477,0,15847,93.5,0.61807662,27,1246,7258,8479,24.299999,32.400002
19.553452,1.213124,211695,86.400002,0.50742531,43.900002,12398,106595,104184,94.099998,15.1
44.091991,0,30321,88,0.54818833,27.700001,2184,14931,14479,62.900002,21.200001
36.038986,1.4915578,85879,83.599998,0.53210109,37.299999,5112,44905,39863,55.599998,24
35.690247,1.2263919,56346,76.800003,0.49230346,20.299999,4010,29104,25800,41.5,11.8
45.485001,6.9812903,12853,89.199997,0.55164242,29.200001,967,5906,7142,0,12.4
46.103313,0,28529,91.5,0.69856977,42.599998,1749,15662,12928,60,41.799999
41.839634,0,27866,86.5,0.56306791,27.4,2147,13977,12828,22.200001,15
65.420006,5.8889346,16936,88,0.59054404,19.6,1308,7720,7971,57.200001,64.800003
52.734863,5.9340138,34611,87.599998,0.56921977,23.6,2630,16751,16156,45.299999,46.799999
61.396465,0,36286,89.900002,0.65116799,25.299999,2871,17980,16982,39.099998,43.599998
31.24861,2.4904895,631536,85,0.53436434,33.299999,36541,281207,352157,100,37.200001
38.435783,4.6749363,103661,88.699997,0.54062009,36.200001,6784,49963,51412,79.199997,32.200001
33.337654,0,23459,83,0.4959628,26.1,1440,12261,10179,34.5,28.1
62.442093,0,22960,88.099998,0.60019577,17.700001,1921,11238,10405,17.6,53.599998
42.76767,4.0930595,111952,86.599998,0.51235265,33.700001,7593,54199,56968,52.599998,30.299999
63.942535,0,10519,85.099998,0.59524864,19,861,4504,5133,0,47.599998
60.963047,4.6146746,24515,87.699997,0.60283381,21.299999,2098,11645,11344,27.6,44.299999
55.584236,0,19070,90.199997,0.62517834,25.1,1622,8412,9745,17,23.6
16.767321,1.743588,32391,86.5,0.51885319,36.599998,1869,17265,15635,66,7.3000002
33.368328,2.6796002,21981,90.5,0.49995488,35.099998,1361,11083,9748,22.1,27
64.39753,0,9747,90.800003,0.62862086,22.9,831,4626,4086,0,55.5
52.03965,4.5909467,19287,91.300003,0.57802862,24.299999,1487,9567,8001,17.799999,49.299999
48.112125,0,18316,83.900002,0.52574301,22.200001,1360,9556,8375,47.900002,51.599998
61.775021,5.8616648,83250,84.699997,0.57249135,19,7041,42343,36793,35.299999,43
60.876266,0,29256,81.400002,0.56389534,14.9,2401,15095,12925,33.599998,37.200001
37.991364,4.4304638,49508,84.300003,0.5299806,26.700001,3545,25233,22584,59.400002,30.6
42.946739,2.0152352,39335,91.599998,0.5917201,28.6,2809,18720,19351,33.900002,27.299999
53.647747,1.3254514,59825,88.800003,0.60251719,26.5,4591,29239,28947,35.700001,33.799999
66.701302,11.614402,12548,84.400002,0.61306351,18.9,1079,5634,5451,0,65
34.397953,5.1193838,61243,79,0.49136731,24.299999,4489,33014,26501,52.099998,17.1
52.407528,5.6417489,18289,90.199997,0.5919081,23.200001,1417,8008,9340,15.5,36.799999
43.875523,2.2053149,39308,86,0.51947474,20.5,2701,18049,20378,40.400002,12.9
54.799427,7.1488142,18260,89.699997,0.60144842,23.5,1579,8285,9884,25.6,13.2
43.397038,4.9653664,44448,89.599998,0.56816077,27.200001,3398,21596,21730,55.799999,33.799999
39.371128,0,40559,90.599998,0.57607716,29.799999,3055,18869,20988,48.400002,34.5
45.683075,5.0655994,15213,90.900002,0.57699418,24.200001,1074,7572,6768,39.200001,49.299999
58.504509,0,14755,85.800003,0.61439741,18.799999,1363,6779,7072,0,22.4
65.089928,0,12958,89.800003,0.45532098,18.9,759,6916,6451,0,66.099998
55.822575,6.6089487,16242,92.5,0.62290227,23.799999,1252,7091,8794,43.799999,31.200001
19.253717,2.3199704,86807,88,0.55190688,34.599998,5413,38309,48898,82,0.1
36.988678,0,107036,86.099998,0.49373752,39.700001,7609,56048,49177,38.299999,1.2
17.025202,0.57644862,184006,88.800003,0.54968888,49.200001,11929,81004,103876,67.900002,0.40000001
25.341061,4.320961,19896,92.300003,0.60455734,46.599998,1370,9172,10911,13.7,0
28.590384,0,32322,89.400002,0.57476085,45.200001,2048,13590,19005,13.8,0
20.841162,1.0924187,89426,89.5,0.56826967,44.299999,5697,39073,50713,60.700001,0.1
27.839478,0,29073,91.199997,0.57964909,43.799999,1859,11626,17401,43,0.1
31.475702,0,18150,83,0.52370918,48.5,1197,7592,11097,0,0
21.223719,2.4454062,43998,86,0.55759668,42.799999,2962,19706,24793,31.200001,0.1
20.559681,3.5283012,126303,88.5,0.53703493,47.799999,7405,61955,65745,61.900002,0.60000002
24.591679,0,17531,93.300003,0.58652538,42.599998,1202,7362,10010,0,0
21.457634,0,22848,86.099998,0.52898335,43.700001,1588,10023,12846,47,0.5
25.413797,0,39534,86.099998,0.53631973,39.5,2745,17814,22113,41.299999,0
30.479528,0,22711,88.699997,0.57274783,42.799999,1598,10179,12432,27.1,0.1
39.969376,0,33744,84.199997,0.52634567,37.200001,2137,14101,19318,20.5,0.1
20.497612,2.5334628,100060,86.900002,0.53348202,37.900002,6392,43949,56553,56.299999,0.2
22.667175,0,85082,90.199997,0.53532952,33.400002,5540,36570,49445,56.700001,1.4
23.166178,2.1361327,938179,80.800003,0.51218611,28.200001,54709,413381,542244,100,34.700001
37.264542,3.2727869,15776,72.599998,0.50928044,28.6,1182,7866,7493,0,42.099998
34.295452,5.214036,19462,85.400002,0.50882632,30.299999,1309,8384,11186,0,20.200001
19.460876,3.8420656,52526,86.300003,0.50108087,30.200001,3316,23130,30892,11.6,4.0999999
22.196932,1.8130722,48637,76.199997,0.41178605,38.299999,3040,24792,24357,12.4,5.9000001
29.186811,2.7142565,32611,85.5,0.51776558,36.400002,2498,17168,14787,0,33.299999
39.410843,4.3773255,29574,84,0.47964948,26.4,1827,12211,18006,41.299999,30.4
23.466751,0,71832,82.800003,0.50760233,33.599998,4722,34200,39177,35.200001,7.0999999
43.420193,0,20131,85,0.5468896,25.799999,1698,9629,10819,0,0.2
18.034239,1.4828105,77493,84.199997,0.44613317,43.400002,5018,40201,38041,29.299999,9.6999998
16.245346,1.0045304,36514,85.5,0.48739353,40.900002,2311,17729,18975,15.9,11.2
32.687904,0,15820,83.699997,0.53210491,34.200001,1050,7055,8602,23.299999,25
36.732742,0,16835,86.099998,0.50375223,28.700001,1107,7329,9330,0,26.9
33.404419,1.7048264,39371,77,0.42997676,41.700001,2487,21957,16560,18.1,18.5
44.223988,7.0190215,19537,77.5,0.51103026,27.4,1325,8522,11262,18,37.200001
31.945553,0,21500,88.699997,0.52303916,36.700001,1370,8963,12825,29.4,27.1
22.717224,2.2518973,91930,82.5,0.4785144,31.799999,6112,41842,51770,44.900002,2.8
27.260485,0,49301,86.199997,0.49765626,33.900002,2966,21760,28196,33.200001,22.4
40.16103,4.5226359,24119,80.599998,0.50291151,28.9,1509,10304,13677,14,34
17.709486,3.0868328,70081,90.900002,0.4825083,58.400002,3626,30443,40486,16.799999,2.4000001
16.65288,0.7640723,400769,82.400002,0.5296374,27.799999,24962,166074,239005,84.199997,1.2
24.349184,0,5817,88.699997,0.55409092,47.200001,359,2200,3699,0,2.4000001
15.699658,0,3682,0,0.45892736,57.099998,166,1473,2239,78.800003,3
17.27095,3.3918772,797515,82.800003,0.50806993,44.400002,43031,341142,475267,100,8
29.344183,0,6292,93,0.63290203,32.200001,473,2705,3566,0,0
28.374685,0,9223,91.5,0.64439654,31.6,709,4176,4926,45.700001,0
17.027657,2.6446631,58452,88.699997,0.56711829,34.900002,4104,27310,29898,25.5,1.3
17.562685,0,28060,92.400002,0.57184643,35.099998,1922,13675,14271,51.400002,0
33.398003,0,10441,93.300003,0.64078325,38.799999,785,4443,5810,0,0.1
29.526352,0,10184,88.699997,0.57887387,31.799999,766,4298,5383,0,0
31.557732,0,7056,92.900002,0.65824467,33.599998,532,3008,3995,0,0
17.257803,0,31850,88.800003,0.55462015,41.5,2174,14729,17110,20.1,0.1
26.526476,11.520738,7927,89.599998,0.59626222,39.400002,578,3371,4328,0,0.40000001
19.356884,2.7254641,34695,79.099998,0.4931649,37.900002,2624,16386,18755,25.4,0.60000002
20.337456,6.7657471,36833,91,0.58871818,35.5,2647,17054,19910,19.5,10
25.2164,0,13250,95,0.62760508,40.700001,991,5854,7369,41.299999,0
32.560539,0,14694,94.599998,0.60281515,33.099998,990,6536,7699,40.299999,0
22.797136,3.5450935,32785,93.199997,0.55166924,39.799999,2108,16325,16063,57.299999,0.89999998
31.427605,0,11881,94.400002,0.60177672,38.5,825,5178,6260,0,0
16.940947,0,38017,93.099998,0.57349396,39.599998,2649,18675,18877,21.799999,0.1
30.40834,13.340448,4936,87.800003,0.52165985,36.900002,321,2193,2820,0,2.2
23.301661,2.8280542,34107,93.800003,0.56382769,39.299999,2282,15299,18500,60.200001,0.1
23.388901,0,24226,95.099998,0.55453038,41.099998,1466,9646,14361,73.400002,0
27.328957,0,16098,88,0.59519726,43.200001,1152,6996,8716,38.599998,0.60000002
24.02177,12.380835,10708,97.800003,0.63200957,33,881,5011,5667,0,0
25.85726,0,24607,94.099998,0.66899139,39.400002,1715,9607,14728,68.900002,0
20.068739,2.2900589,34112,90.400002,0.58389729,43.099998,2125,14333,19309,55,0.40000001
19.881338,0,36959,89.900002,0.5716942,40.200001,2616,17749,19085,41.599998,0.1
21.591272,0,35127,87.699997,0.57471979,45.599998,2475,16147,18554,22,0.1
29.235455,0,35567,95.400002,0.69015753,33.400002,2361,15169,20428,32.200001,0.1
30.855227,3.0469227,34243,92,0.60554123,29.9,2603,15520,17934,8.8000002,0
19.882658,2.0932765,43014,87.5,0.52169329,38.799999,2948,20859,22312,34.700001,2.5
25.556385,0,16569,91.5,0.46648586,46.200001,986,7743,8656,0,0.60000002
21.534351,0,17578,98.800003,0.67075783,39.799999,1185,7007,10265,21.799999,0
22.301105,0,35365,87.699997,0.65307397,41.599998,2410,19177,15762,42.099998,0.69999999
37.050022,10.674637,4290,98.800003,0.63881403,36.400002,329,1855,2482,0,0.2
30.772326,0,2566,0,0.56885594,20.4,157,944,1507,0,1.1
43.542225,0,5266,94.599998,0.64951605,24.799999,366,1963,3249,0,26.4
19.654411,0,42037,80.5,0.50852287,35.599998,3058,20357,21837,14.7,1.1
32.599911,0,9074,92.699997,0.58725959,40.599998,687,4160,5068,0,0.1
16.885059,0,78085,89.699997,0.58150226,43.799999,5750,37637,40279,41.900002,0.5
17.352564,1.1108519,37981,90.199997,0.57649893,43,2691,17863,20014,12.7,0.60000002
29.288427,0,8057,77.400002,0.54099905,30.200001,547,3183,4728,33.400002,0.2
29.267824,11.730206,10891,85.099998,0.55134815,36.200001,724,5044,5710,30.700001,0.2
19.243429,0,19286,92.5,0.58974361,37,1327,8073,10785,43.700001,0.5
20.119425,0,56470,94.300003,0.59159625,42.400002,3371,26393,30344,62,1.7
19.038973,0,21533,90.599998,0.58427566,40.299999,1543,9374,12410,43,0.30000001
28.927094,0,21138,94.800003,0.70905429,41.200001,1473,10923,9966,41.299999,1
28.956633,0,25339,95.699997,0.65164971,37.299999,1737,10699,13754,45.700001,0
34.282394,11.487651,6884,93.400002,0.65644372,30.700001,583,3065,3525,0,0
16.008232,0.75223035,101041,87.699997,0.55900079,32.400002,6753,49440,51443,27.700001,1.9
23.364592,0,35730,90,0.57182473,40,2505,16227,19450,20.799999,0.2
33.304272,0,4588,92.900002,0.65008199,32.700001,346,1829,2527,0,0
15.211784,2.073384,150265,88.5,0.57351351,36.299999,10219,71327,76846,67,8.3999996
26.094845,0,23817,88.099998,0.59916419,34.400002,1783,11007,12704,14,2.0999999
24.51511,0,16517,88.599998,0.60251606,34.599998,1174,7472,8854,0,0.40000001
36.164242,7.6728306,9678,92.800003,0.65712255,32.299999,797,4226,5301,0,0
25.420988,0,10617,97.699997,0.64825904,31.4,703,4509,5885,0,0
29.898575,0,13672,94.599998,0.6077466,36.5,1034,6093,7381,0,0.2
30.340464,0,3319,98.099998,0.64044946,34.099998,248,1424,1972,0,0
27.030178,0,7921,90.699997,0.56795549,35,602,3414,4038,34,0.1
25.140013,0,13125,94.900002,0.59105641,31.200001,964,6172,6759,36,0
26.783709,0,7120,98.099998,0.59963965,42,490,2775,4342,0,0
16.070141,2.2295847,190351,89.699997,0.54988766,36.599998,12205,90784,98682,69.199997,9.8000002
20.035385,0,106723,91.199997,0.58543885,36.599998,7474,49117,57432,49.5,2.2
17.22728,0,42346,84.300003,0.54133546,42.700001,2806,18870,23684,37.799999,1.5
24.207386,0,32550,90.300003,0.58898485,35.5,2402,14362,17620,0,0
30.464754,13.078734,9091,95,0.6106599,31.799999,611,3940,4843,54.5,0.1
15.281658,0,53369,91.900002,0.57935607,40.599998,3663,25499,27963,43.200001,0.1
21.011929,3.5847433,43265,83.400002,0.54105949,33.5,3233,20312,22794,14.3,0.80000001
20.674091,1.6138924,48554,87,0.56511217,37.599998,3373,21486,26656,18.799999,6.8000002
16.493349,1.9447379,2664438,89.400002,0.55810887,38.200001,153908,1180784,1519984,97.5,19.9
23.465248,0,18416,86.300003,0.56964046,36.099998,1288,8149,10084,54.799999,0.1
42.487522,0,12086,92.800003,0.59434545,29.4,944,4881,7046,0,0
36.442482,0,24131,91.900002,0.60923046,29.1,1820,10487,12913,23.5,0
39.047661,3.859067,23631,88.5,0.63047618,35.5,1719,11025,11845,42.5,0
29.83691,4.1690989,17609,94.300003,0.58755958,31.4,1271,8183,8507,41.900002,0
46.034107,0,8805,92.199997,0.61354786,40.599998,688,3853,4938,29.9,0
23.747995,0,44332,93.800003,0.6296947,45.700001,2662,21061,22982,53.599998,0
27.397903,0,28310,94,0.56629789,33.200001,1867,12112,15177,62.5,0
15.384048,0,28482,92.5,0.57122177,37.700001,1744,12433,15247,32.299999,0
20.565649,0,21527,91.400002,0.55971611,33.200001,1375,9721,11485,11.7,0
41.975773,6.3047729,16379,93.300003,0.64889276,30.9,1299,6864,9567,0,0.1
31.68947,0,16865,95.099998,0.59985828,38.5,1176,7055,9123,38.299999,0
21.011227,0,13311,94.699997,0.59072125,31.700001,923,5324,7948,0,0.2
15.595963,0,39109,95,0.60245508,47.299999,2367,19633,19223,64.099998,0
39.549408,0,9077,81.5,0.53099662,21.4,733,3823,4919,0,0
16.092674,0,3229,0,0.55416119,50.900002,219,1514,1841,0,0.40000001
30.697731,8.0405245,16472,92.300003,0.56942856,37.700001,1149,7000,9038,22.799999,0
23.343128,11.941725,32443,92.400002,0.61209452,38.599998,2288,13841,17869,48.299999,0
27.033344,0,13000,91.199997,0.5759303,36.700001,1011,5966,7095,0,0.1
34.492092,0,21307,96.099998,0.62332243,33.599998,1520,8867,12245,31.5,0
29.665579,0,23658,95.900002,0.58678085,39.599998,1748,10394,13085,30,0
31.341114,0,24170,94.699997,0.59825808,36.700001,1711,9989,13558,11.1,0
22.139521,3.2889328,38119,90.099998,0.55389011,39.099998,2563,17146,20418,45.200001,0
21.677336,0,33470,92.099998,0.56420875,38.5,2438,14009,18894,31.9,0.1
38.069965,0,9269,96.599998,0.62251836,35.900002,650,3677,5077,0,0
29.150167,0,16522,92.599998,0.58798635,35.700001,1087,7325,8965,31.299999,0
38.001968,0,10252,95.800003,0.63818973,32.900002,767,4132,5642,30.6,0
24.591454,0,13546,71.5,0.47388685,25.9,1044,5974,7705,20.200001,0.40000001
29.317268,0,38655,92.199997,0.64791846,38,2815,17655,19715,19.1,0.1
34.318661,0,15808,92.400002,0.58981156,39.099998,1074,6792,8651,21.700001,0
30.593452,0,8830,93.199997,0.61991185,31.6,725,3857,5023,0,0
26.882813,0,30264,95.099998,0.58184546,37,2006,12658,17176,34.700001,0.1
26.33251,0,8575,94.300003,0.60038716,34.5,664,3616,4748,0,0.2
15.795619,0,18117,93.400002,0.58433872,35.5,1297,8620,9233,37.299999,0
41.677013,0,13872,96.699997,0.62534034,33.799999,903,5509,7700,0,0
34.450653,0,4388,95.400002,0.59076762,31.799999,328,1928,2300,0,0.40000001
28.460543,0,20223,93.400002,0.58079791,35.400002,1357,8447,11155,21.200001,0
41.279984,0,9614,94.099998,0.60690153,30.6,731,4144,5438,0,0
31.380901,9.4562645,22689,93.099998,0.59481299,28.4,1595,10025,12158,42.099998,0
24.847862,0,24646,94.900002,0.56788611,32.900002,1645,10606,13934,38.599998,0
43.454918,0,6359,89.599998,0.63032192,24.799999,535,2889,3196,0,0
28.22694,0,14317,94.5,0.61560929,27.5,1051,6163,7882,0,0
26.310841,0,26683,94.800003,0.57837474,40.799999,1859,11949,14912,36.099998,0
36.221306,0,19034,89.800003,0.59778464,30.6,1376,8125,10500,26.9,0
29.806353,0,14632,93.599998,0.59967744,29.700001,1084,6200,8173,0,0
38.870617,0,27263,94,0.6046114,26.9,1979,12274,13446,28.299999,0
33.592747,0,14924,93.800003,0.60069442,35.799999,1175,6912,7435,0,0.1
20.748831,0,23767,91.099998,0.59069234,42,1289,10486,12707,62.099998,0.2
31.979351,0,23834,94.199997,0.60119158,35.299999,1699,10742,12169,38.599998,0
29.017618,0,11325,99,0.6020897,30.299999,840,4594,6640,0,0
32.84016,0,49564,96,0.6069634,28.700001,3495,19904,28751,28,0
24.334999,0,12626,83,0.53849,35.200001,851,5404,6888,57.400002,0
34.309624,6.0117831,16750,93.199997,0.62894666,29.799999,1262,7158,9795,0,1
34.635918,0,13541,91.800003,0.58180922,36,1005,6069,7355,39.099998,0
22.43014,0,36597,94.300003,0.61759311,34.900002,2542,15813,19908,43,0
35.228626,0,11778,97,0.64883482,35.299999,951,4935,6862,22.1,0
26.691042,0,6072,96.400002,0.62251151,28.5,509,2612,3052,0,0
34.379982,11.785503,22709,97.5,0.59787077,36.5,1552,9487,11733,19.700001,0
32.849087,5.8230944,23550,95.5,0.62197936,34.400002,1752,9973,12853,0,0
22.51968,0,38644,82.5,0.58653492,36.900002,2711,18923,19955,65.699997,0.1
24.24695,0,12138,95,0.61959916,35.599998,806,5439,6259,35.799999,0
34.203239,8.6415482,11994,93.599998,0.6255343,26.200001,993,5381,6513,0,0
17.95557,1.7011142,233586,93.5,0.59360272,44.099998,14475,101637,128708,74.300003,0.30000001
22.451067,0,21901,91.900002,0.51981151,36.200001,1400,10398,10895,31.1,0
20.797077,0,12746,97,0.53210145,38.5,846,6386,6397,24.6,5
30.505564,0,15825,91.199997,0.55124027,27.5,1080,7055,9097,0,0
29.39727,3.144819,80895,92.900002,0.62002957,33.5,5575,39911,38304,38.599998,0.1
19.003954,0,25192,93.400002,0.53819138,41.599998,1739,11390,13533,53.599998,0
36.612503,0,11408,96.199997,0.59746587,40.599998,908,5130,5914,37.299999,0
35.875687,0,14831,95.599998,0.64579797,34.799999,1155,6485,8226,24.6,0
45.752369,4.4909506,22475,94.699997,0.62992847,27.4,1888,9790,12818,11.7,0
42.107964,0,7854,99.199997,0.63987541,34.400002,507,3210,4151,0,0
25.994141,0,16954,89.800003,0.59068626,35.599998,1165,7344,9332,35.200001,0
36.123787,7.9541841,12321,93.900002,0.59881896,32.099998,968,5419,6513,35.900002,0.1
25.44125,0,15905,95.199997,0.57074445,37.599998,1043,6891,8947,36.799999,0
30.845293,0,14741,95.199997,0.56395161,35.700001,985,6286,8004,28.9,0
28.505363,0,10429,98.400002,0.59651637,36.599998,756,4880,5487,40.700001,0
23.108217,0,41250,89,0.60984427,38.799999,2597,18813,21983,60.799999,0
26.04254,1.7642285,30139,92.900002,0.60171109,33.5,2210,13091,16048,0,0
38.656689,0,15811,94.800003,0.60180372,36.299999,1097,6542,8801,13.9,0
44.930893,2.7362776,38791,87.5,0.5542621,33.299999,2585,18641,18500,63.099998,49.5
50.229855,0,25539,88.400002,0.57539922,24.5,1957,11585,14038,45.299999,13.2
64.477631,0,15669,87.699997,0.63996243,22.4,1423,7452,7485,0,54.200001
61.220402,0,22017,89.599998,0.6243794,24.5,1879,9869,10996,31.9,44.599998
72.925941,0,7413,84.099998,0.61254901,16.4,645,3825,3624,0,46.700001
72.002548,0,55666,83,0.61696213,18.200001,4695,27355,23766,18.700001,67.300003
58.744694,0,16498,82.699997,0.56242555,25.200001,1289,7553,8286,0,27.299999
78.23111,0,10956,91.5,0.67067975,16.6,1081,5399,5267,0,58.099998
56.765076,5.6782694,17740,90.400002,0.60019988,25.799999,1318,8004,8584,30.799999,38.5
68.308228,0,8637,89.699997,0.60195976,24,725,3776,4506,0,29.9
73.882057,0,10842,92.800003,0.65586817,23.799999,794,5402,4971,26.4,76
65.738213,0,16138,86.5,0.59258789,19.9,1345,7825,8421,0,39.200001
56.839252,0,19270,92.199997,0.58172154,29,1424,9410,9049,45.200001,51.299999
64.684425,0,47271,83.800003,0.5935725,22.200001,3522,22186,21506,45.700001,68
63.180054,4.0489106,27517,90.199997,0.60814923,25.5,2101,12811,13443,29.200001,52
58.76339,6.6220779,14382,84.800003,0.58881932,21,1201,6547,6755,0,34.700001
66.879662,0,24381,86.400002,0.58280677,18.5,1992,12028,10598,0,61.200001
39.819283,3.5947301,52880,88.400002,0.62652856,42.900002,3460,26168,26693,74,27.9
57.937935,0,8907,92.099998,0.58104265,23.9,700,4220,4848,0,40.900002
46.123425,0,10881,85.199997,0.5075621,30.700001,959,5554,5315,0,11.6
70.542931,10.206164,7924,85.699997,0.5682261,26.6,802,4104,4009,0,23
55.785801,9.610302,18961,88.900002,0.54641181,28.5,1407,8737,9340,43,49.200001
49.299702,4.7174263,14218,86,0.58457947,32,1056,6420,7432,36.099998,16
33.215183,4.2365403,121220,78.5,0.41324037,46.599998,6942,63820,56357,77.400002,15.9
36.699512,2.231097,187663,90.5,0.54750627,49.5,11582,94819,93296,80.699997,40
73.459869,0,28178,92.599998,0.67297274,21.200001,2458,13109,12615,20.1,71.900002
76.979836,6.3669934,19273,85,0.6097154,18.200001,1683,9593,8170,21.700001,69.699997
81.570274,0,3379,96.099998,0.69880885,11.8,361,1763,1582,0,67.099998
49.016514,0,15312,78.599998,0.52629334,17.4,1196,7036,8284,0,5.8000002
27.54323,2.4558358,55170,86.400002,0.50819159,36.5,4003,28566,26476,61.299999,19.5
61.970413,5.8251295,16912,92.400002,0.63288099,25.9,1524,8327,8280,0,49.900002
79.836945,10.563008,10102,87.199997,0.61966175,16.799999,843,4730,4817,0,75.400002
66.917892,0,13883,91.699997,0.63606751,23.6,1293,6754,6301,0,54.700001
39.421444,14.683479,60737,88.300003,0.55072713,32.599998,4532,29294,30488,54.599998,25.9
74.877434,0,12008,90.900002,0.68221045,33,1089,6026,5830,0,58.700001
53.683224,4.5772877,21667,87,0.68876851,35.700001,1407,11628,9493,41.599998,33.799999
47.455631,0,13584,86.800003,0.60490632,26.1,1101,6563,6940,0,16.299999
42.175781,0,68949,90.099998,0.55384916,36.099998,4372,30734,36597,73.599998,35
58.463036,0,10289,88.699997,0.62564957,23.6,876,4811,5222,0,37.799999
65.488998,5.8213997,19069,89.900002,0.61051571,22.1,1614,8958,9419,0,40.599998
42.945747,0,40944,87.5,0.51646179,31.9,2786,19196,21855,42.400002,25.299999
64.144608,2.2936306,47761,86.599998,0.58882916,27.1,3735,23078,21801,43.299999,64.300003
48.064831,3.4867504,26862,92.699997,0.57539713,32.400002,2039,12779,13878,36.900002,31.200001
